expense_id,employee_id,amount,expense_type,submission_day,flagged
2483,1020,172.58,Travel,Weekday,0
2484,1152,35.6,Supplies,Weekday,0
2485,1199,15.98,Meals,Weekday,0
2486,1157,132.62,Accommodation,Weekday,0
2487,1032,132.83,Supplies,Weekday,0
2488,1193,200.21,Supplies,Weekday,0
2489,1032,84.19,Travel,Weekday,0
2490,1155,63.15,Accommodation,Weekday,0
2491,1089,76.36,Travel,Weekday,0
2492,1040,56.53,Accommodation,Weekday,0
2493,1128,91.26,Supplies,Weekday,0
2494,1062,50.45,Accommodation,Weekday,0
2495,1162,125.89,Supplies,Weekday,0
2496,1175,122.49,Meals,Weekday,0
2497,1038,79.55,Meals,Weekday,0
2498,1147,61.51,Meals,Weekday,0
2499,1076,53.27,Travel,Weekday,0
2500,1165,22.22,Accommodation,Weekday,0
2501,1022,78.5,Meals,Weekend,1
2502,1139,92.27,Accommodation,Weekday,0
2503,1005,1.07,Travel,Weekday,0
2504,1097,204.09,Meals,Weekday,0
2505,1006,175.16,Meals,Weekday,0
2506,1050,109.7,Accommodation,Weekday,0
2507,1013,2.92,Meals,Weekday,0
2508,1015,187.64,Supplies,Weekday,0
2509,1150,92.68,Supplies,Weekday,0
2510,1017,25.8,Meals,Weekend,1
2511,1134,45.07,Supplies,Weekday,0
2512,1067,88.39,Travel,Weekday,0
2513,1024,62.91,Travel,Weekday,0
2514,1032,80.9,Accommodation,Weekday,0
2515,1050,1.13,Supplies,Weekday,0
2516,1022,205.65,Meals,Weekday,0
2517,1049,177.87,Supplies,Weekday,0
2518,1148,74.03,Supplies,Weekday,0
2519,1062,171.67,Accommodation,Weekday,0
2520,1148,91.86,Travel,Weekday,0
2521,1121,121.74,Meals,Weekday,0
2522,1111,48.13,Travel,Weekday,0
2523,1026,151.59,Supplies,Weekday,0
2524,1153,168.53,Supplies,Weekend,1
2525,1018,133.37,Meals,Weekday,0
2526,1057,88.31,Accommodation,Weekday,0
2527,1006,0.4,Meals,Weekend,1
2528,1142,171.72,Travel,Weekday,0
2529,1065,107.86,Meals,Weekday,0
2530,1193,73.31,Accommodation,Weekday,0
2531,1174,82.81,Meals,Weekday,0
2532,1045,136.66,Supplies,Weekday,0
2533,1088,46.72,Supplies,Weekday,0
2534,1043,145.51,Supplies,Weekday,0
2535,1136,104.81,Meals,Weekday,0
2536,1070,77.23,Accommodation,Weekday,0
2537,1010,72.32,Accommodation,Weekday,0
2538,1114,141.0,Meals,Weekday,0
2539,1055,28.77,Accommodation,Weekday,0
2540,1131,81.49,Supplies,Weekday,0
2541,1124,158.72,Accommodation,Weekday,0
2542,1036,113.67,Accommodation,Weekday,0
2543,1089,192.75,Accommodation,Weekday,0
2544,1116,128.15,Meals,Weekend,1
2545,1033,80.36,Supplies,Weekday,0
2546,1079,105.57,Meals,Weekday,0
2547,1104,128.67,Supplies,Weekday,0
2548,1046,71.4,Travel,Weekday,0
2549,1029,156.49,Accommodation,Weekday,0
2550,1117,229.11,Meals,Weekday,0
2551,1045,49.98,Accommodation,Weekday,0
2552,1079,157.48,Travel,Weekday,0
2553,1069,73.43,Supplies,Weekday,0
2554,1032,78.81,Travel,Weekday,0
2555,1049,97.46,Meals,Weekday,0
2556,1014,84.2,Accommodation,Weekend,1
2557,1019,158.51,Travel,Weekend,1
2558,1126,122.91,Supplies,Weekday,0
2559,1087,108.48,Travel,Weekday,0
2560,1039,141.31,Accommodation,Weekday,0
2561,1031,144.9,Supplies,Weekday,0
2562,1096,118.77,Supplies,Weekday,0
2563,1111,180.09,Accommodation,Weekday,0
2564,1011,125.85,Travel,Weekday,0
2565,1014,246.76,Supplies,Weekday,0
2566,1186,65.17,Accommodation,Weekday,0
2567,1187,30.03,Supplies,Weekday,0
2568,1071,131.48,Meals,Weekday,0
2569,1003,174.71,Supplies,Weekday,0
2570,1026,99.65,Travel,Weekday,0
2571,1100,70.71,Supplies,Weekday,0
2572,1185,120.31,Meals,Weekday,0
2573,1180,104.89,Supplies,Weekday,0
2574,1038,108.68,Supplies,Weekday,0
2575,1142,73.27,Accommodation,Weekday,0
2576,1018,88.95,Accommodation,Weekday,0
2577,1116,177.44,Supplies,Weekday,0
2578,1013,196.36,Accommodation,Weekend,1
2579,1070,110.14,Accommodation,Weekday,0
2580,1133,54.61,Accommodation,Weekday,0
2581,1161,59.7,Supplies,Weekday,0
2582,1124,44.38,Meals,Weekend,1
2583,1024,173.84,Supplies,Weekday,0
2584,1168,130.26,Supplies,Weekend,1
2585,1088,108.34,Accommodation,Weekend,1
2586,1049,173.26,Supplies,Weekday,0
2587,1110,144.63,Travel,Weekday,0
2588,1078,26.36,Supplies,Weekday,0
2589,1169,76.78,Accommodation,Weekday,0
2590,1066,117.45,Meals,Weekday,0
2591,1099,226.35,Supplies,Weekday,0
2592,1193,218.84,Meals,Weekday,0
2593,1021,12.12,Travel,Weekday,0
2594,1155,43.74,Meals,Weekday,0
2595,1095,128.69,Supplies,Weekday,0
2596,1102,157.81,Meals,Weekday,0
2597,1000,80.5,Accommodation,Weekend,1
2598,1171,151.05,Accommodation,Weekday,0
2599,1150,80.16,Travel,Weekend,1
2600,1004,84.46,Accommodation,Weekday,0
2601,1111,53.09,Supplies,Weekday,0
2602,1098,37.92,Travel,Weekday,0
2603,1074,89.68,Supplies,Weekday,0
2604,1142,187.8,Travel,Weekday,0
2605,1196,148.85,Accommodation,Weekend,1
2606,1131,136.24,Accommodation,Weekday,0
2607,1171,102.92,Supplies,Weekday,0
2608,1073,145.36,Travel,Weekday,0
2609,1032,91.58,Accommodation,Weekday,0
2610,1187,71.9,Accommodation,Weekday,0
2611,1105,151.86,Travel,Weekday,0
2612,1197,85.94,Meals,Weekday,0
2613,1045,55.93,Meals,Weekday,0
2614,1026,145.9,Accommodation,Weekday,0
2615,1106,38.52,Supplies,Weekday,0
2616,1027,143.32,Supplies,Weekday,0
2617,1173,144.37,Travel,Weekday,0
2618,1106,42.79,Meals,Weekday,0
2619,1033,46.88,Supplies,Weekday,0
2620,1156,198.3,Meals,Weekday,0
2621,1095,157.32,Accommodation,Weekday,0
2622,1126,149.15,Supplies,Weekday,0
2623,1182,132.98,Meals,Weekday,0
2624,1056,162.86,Supplies,Weekend,1
2625,1123,162.86,Meals,Weekday,0
2626,1149,71.71,Travel,Weekday,0
2627,1142,108.6,Supplies,Weekday,0
2628,1026,93.7,Meals,Weekday,0
2629,1122,154.4,Travel,Weekday,0
2630,1088,130.13,Supplies,Weekday,0
2631,1059,195.9,Meals,Weekday,0
2632,1074,136.72,Supplies,Weekday,0
2633,1071,122.21,Supplies,Weekday,0
2634,1148,168.96,Travel,Weekday,0
2635,1199,169.55,Supplies,Weekend,1
2636,1036,193.36,Meals,Weekday,0
2637,1151,132.28,Supplies,Weekday,0
2638,1109,243.28,Supplies,Weekday,0
2639,1125,175.5,Travel,Weekday,0
2640,1047,245.74,Travel,Weekday,0
2641,1150,125.14,Meals,Weekday,0
2642,1012,256.12,Accommodation,Weekday,0
2643,1117,162.91,Travel,Weekend,1
2644,1058,58.5,Travel,Weekday,0
2645,1132,62.86,Meals,Weekend,1
2646,1014,102.2,Accommodation,Weekday,0
2647,1023,101.48,Supplies,Weekday,0
2648,1074,140.41,Supplies,Weekend,1
2649,1183,225.51,Supplies,Weekday,0
2650,1007,139.42,Meals,Weekday,0
2651,1105,59.6,Meals,Weekday,0
2652,1118,146.3,Meals,Weekend,1
2653,1101,95.87,Travel,Weekday,0
2654,1169,98.98,Meals,Weekday,0
2655,1114,108.83,Accommodation,Weekday,0
2656,1134,97.97,Travel,Weekend,1
2657,1115,42.28,Supplies,Weekday,0
2658,1151,125.74,Travel,Weekday,0
2659,1026,224.45,Travel,Weekday,0
2660,1126,168.04,Travel,Weekday,0
2661,1108,48.65,Meals,Weekday,0
2662,1002,31.87,Accommodation,Weekday,0
2663,1047,139.81,Meals,Weekday,0
2664,1149,154.68,Supplies,Weekday,0
2665,1167,154.55,Travel,Weekday,0
2666,1047,126.77,Travel,Weekday,0
2667,1176,57.86,Travel,Weekday,0
2668,1028,219.75,Accommodation,Weekend,1
2669,1016,112.47,Travel,Weekend,1
2670,1006,88.84,Meals,Weekend,1
2671,1170,149.64,Accommodation,Weekend,1
2672,1034,89.72,Accommodation,Weekday,0
2673,1167,52.03,Travel,Weekday,0
2674,1194,90.78,Accommodation,Weekday,0
2675,1133,134.54,Meals,Weekday,0
2676,1001,198.54,Supplies,Weekday,0
2677,1038,11.74,Supplies,Weekday,0
2678,1123,145.44,Accommodation,Weekday,0
2679,1101,170.45,Meals,Weekday,0
2680,1032,144.42,Accommodation,Weekday,0
2681,1105,158.11,Meals,Weekday,0
2682,1150,204.81,Travel,Weekday,0
2683,1115,176.53,Travel,Weekday,0
2684,1032,96.18,Travel,Weekend,1
2685,1088,177.39,Travel,Weekday,0
2686,1077,129.74,Supplies,Weekday,0
2687,1029,167.05,Travel,Weekday,0
2688,1008,45.04,Travel,Weekday,0
2689,1093,109.53,Meals,Weekday,0
2690,1125,156.2,Accommodation,Weekday,0
2691,1070,112.39,Supplies,Weekday,0
2692,1061,151.95,Meals,Weekday,0
2693,1199,200.56,Accommodation,Weekday,0
2694,1070,103.62,Travel,Weekday,0
2695,1152,173.09,Accommodation,Weekday,0
2696,1174,58.3,Supplies,Weekday,0
2697,1050,165.56,Travel,Weekday,0
2698,1027,22.05,Travel,Weekday,0
2699,1097,131.82,Accommodation,Weekday,0
2700,1115,129.9,Supplies,Weekday,0
2701,1124,223.26,Meals,Weekday,0
2702,1163,90.86,Accommodation,Weekday,0
2703,1188,0.26,Accommodation,Weekday,0
2704,1101,151.5,Meals,Weekday,0
2705,1066,59.25,Travel,Weekday,0
2706,1160,123.63,Accommodation,Weekday,0
2707,1189,80.4,Meals,Weekday,0
2708,1153,107.63,Accommodation,Weekday,0
2709,1191,8.81,Supplies,Weekday,0
2710,1182,16.2,Accommodation,Weekday,0
2711,1005,142.92,Meals,Weekday,0
2712,1066,111.3,Accommodation,Weekday,0
2713,1013,51.31,Accommodation,Weekday,0
2714,1112,86.86,Accommodation,Weekday,0
2715,1176,149.45,Supplies,Weekend,1
2716,1049,103.34,Supplies,Weekday,0
2717,1074,146.08,Supplies,Weekday,0
2718,1144,67.45,Travel,Weekday,0
2719,1182,152.92,Supplies,Weekday,0
2720,1187,105.66,Accommodation,Weekday,0
2721,1173,142.91,Accommodation,Weekday,0
2722,1190,137.5,Supplies,Weekday,0
2723,1175,95.77,Meals,Weekday,0
2724,1061,98.69,Travel,Weekday,0
2725,1143,110.91,Accommodation,Weekday,0
2726,1123,160.98,Meals,Weekday,0
2727,1192,223.66,Supplies,Weekday,0
2728,1047,72.66,Accommodation,Weekday,0
2729,1053,178.01,Travel,Weekday,0
2730,1189,104.14,Meals,Weekday,0
2731,1133,113.77,Meals,Weekday,0
2732,1160,137.07,Travel,Weekday,0
2733,1198,92.83,Travel,Weekend,1
2734,1071,98.48,Supplies,Weekday,0
2735,1116,232.27,Meals,Weekday,0
2736,1169,125.06,Meals,Weekday,0
2737,1122,149.74,Accommodation,Weekday,0
2738,1029,229.19,Meals,Weekday,0
2739,1006,227.33,Travel,Weekday,0
2740,1167,109.42,Supplies,Weekday,0
2741,1060,73.46,Supplies,Weekday,0
2742,1141,55.54,Meals,Weekend,1
2743,1188,49.4,Meals,Weekend,1
2744,1063,94.35,Supplies,Weekday,0
2745,1054,53.9,Travel,Weekday,0
2746,1066,116.16,Accommodation,Weekday,0
2747,1089,77.0,Supplies,Weekday,0
2748,1171,99.79,Travel,Weekday,0
2749,1057,114.02,Accommodation,Weekday,0
2750,1161,100.82,Travel,Weekend,1
2751,1093,56.89,Travel,Weekday,0
2752,1184,141.31,Meals,Weekday,0
2753,1156,193.84,Accommodation,Weekday,0
2754,1164,192.41,Accommodation,Weekday,0
2755,1088,171.44,Accommodation,Weekday,0
2756,1067,103.66,Supplies,Weekend,1
2757,1061,82.1,Travel,Weekday,0
2758,1000,162.33,Supplies,Weekday,0
2759,1199,139.63,Travel,Weekday,0
2760,1116,162.33,Meals,Weekday,0
2761,1179,230.81,Supplies,Weekday,0
2762,1056,118.67,Travel,Weekday,0
2763,1056,74.59,Travel,Weekend,1
2764,1065,88.28,Travel,Weekday,0
2765,1080,128.43,Travel,Weekday,0
2766,1060,85.7,Travel,Weekday,0
2767,1051,164.81,Meals,Weekend,1
2768,1106,162.05,Supplies,Weekday,0
2769,1048,197.35,Meals,Weekday,0
2770,1022,197.81,Accommodation,Weekday,0
2771,1068,31.41,Meals,Weekday,0
2772,1095,72.9,Supplies,Weekday,0
2773,1148,126.55,Meals,Weekday,0
2774,1185,52.81,Accommodation,Weekday,0
2775,1008,116.56,Travel,Weekday,0
2776,1198,73.58,Supplies,Weekend,1
2777,1081,95.16,Supplies,Weekend,1
2778,1078,220.4,Meals,Weekday,0
2779,1185,193.84,Supplies,Weekday,0
2780,1175,121.79,Accommodation,Weekend,1
2781,1079,67.32,Accommodation,Weekday,0
2782,1188,140.74,Accommodation,Weekend,1
2783,1036,8.31,Supplies,Weekday,0
2784,1114,160.68,Accommodation,Weekday,0
2785,1004,155.06,Meals,Weekday,0
2786,1160,50.54,Supplies,Weekday,0
2787,1192,201.42,Travel,Weekday,0
2788,1112,85.43,Meals,Weekday,0
2789,1006,66.21,Travel,Weekday,0
2790,1041,131.76,Accommodation,Weekday,0
2791,1059,42.1,Meals,Weekday,0
2792,1131,69.35,Supplies,Weekday,0
2793,1003,142.22,Travel,Weekday,0
2794,1076,94.09,Travel,Weekday,0
2795,1098,205.91,Accommodation,Weekday,0
2796,1106,27.86,Meals,Weekday,0
2797,1145,126.88,Meals,Weekday,0
2798,1115,181.14,Travel,Weekday,0
2799,1124,168.74,Travel,Weekday,0
2800,1177,79.44,Travel,Weekday,0
2801,1109,230.56,Supplies,Weekday,0
2802,1012,8.74,Travel,Weekday,0
2803,1030,118.51,Accommodation,Weekend,1
2804,1041,175.96,Supplies,Weekday,0
2805,1069,193.65,Accommodation,Weekday,0
2806,1113,66.46,Meals,Weekend,1
2807,1138,129.21,Meals,Weekday,0
2808,1148,168.18,Accommodation,Weekday,0
2809,1153,110.12,Travel,Weekday,0
2810,1014,48.73,Travel,Weekday,0
2811,1151,17.18,Travel,Weekday,0
2812,1187,80.9,Travel,Weekday,0
2813,1081,86.98,Meals,Weekday,0
2814,1199,74.61,Supplies,Weekday,0
2815,1104,231.92,Meals,Weekend,1
2816,1162,153.47,Accommodation,Weekend,1
2817,1027,102.88,Travel,Weekday,0
2818,1156,106.77,Meals,Weekday,0
2819,1051,110.38,Meals,Weekday,0
2820,1109,155.75,Accommodation,Weekday,0
2821,1189,55.33,Travel,Weekday,0
2822,1055,62.65,Travel,Weekday,0
2823,1001,118.47,Supplies,Weekday,0
2824,1081,45.47,Travel,Weekday,0
2825,1192,71.55,Accommodation,Weekday,0
2826,1062,173.85,Accommodation,Weekday,0
2827,1059,167.3,Meals,Weekday,0
2828,1193,23.47,Supplies,Weekday,0
2829,1108,113.37,Supplies,Weekend,1
2830,1108,40.63,Travel,Weekend,1
2831,1141,74.19,Travel,Weekday,0
2832,1027,82.23,Supplies,Weekend,1
2833,1043,159.3,Accommodation,Weekday,0
2834,1120,176.1,Travel,Weekday,0
2835,1187,89.22,Accommodation,Weekday,0
2836,1148,29.23,Travel,Weekday,0
2837,1033,11.62,Travel,Weekday,0
2838,1109,187.7,Supplies,Weekday,0
2839,1181,102.75,Travel,Weekday,0
2840,1166,106.9,Travel,Weekend,1
2841,1003,50.63,Travel,Weekend,1
2842,1155,174.64,Accommodation,Weekend,1
2843,1038,156.15,Supplies,Weekday,0
2844,1192,93.67,Meals,Weekday,0
2845,1172,63.72,Supplies,Weekend,1
2846,1071,130.41,Accommodation,Weekday,0
2847,1060,8.2,Supplies,Weekday,0
2848,1059,148.82,Travel,Weekday,0
2849,1143,101.22,Supplies,Weekend,1
2850,1050,130.54,Accommodation,Weekday,0
2851,1111,117.36,Travel,Weekday,0
2852,1044,170.57,Travel,Weekday,0
2853,1030,174.38,Meals,Weekday,0
2854,1134,182.26,Travel,Weekday,0
2855,1050,125.81,Supplies,Weekday,0
2856,1132,115.08,Travel,Weekday,0
2857,1193,79.27,Supplies,Weekday,0
2858,1040,84.82,Accommodation,Weekday,0
2859,1116,140.93,Accommodation,Weekday,0
2860,1067,120.89,Supplies,Weekend,1
2861,1009,192.9,Supplies,Weekday,0
2862,1098,105.86,Travel,Weekday,0
2863,1064,33.63,Meals,Weekday,0
2864,1002,128.79,Meals,Weekday,0
2865,1170,175.58,Supplies,Weekday,0
2866,1172,150.71,Accommodation,Weekday,0
2867,1153,148.33,Travel,Weekday,0
2868,1080,180.57,Accommodation,Weekday,0
2869,1041,132.57,Travel,Weekday,0
2870,1071,21.18,Accommodation,Weekday,0
2871,1029,170.52,Supplies,Weekend,1
2872,1071,136.79,Accommodation,Weekday,0
2873,1114,112.42,Accommodation,Weekday,0
2874,1023,46.47,Meals,Weekday,0
2875,1072,72.03,Supplies,Weekday,0
2876,1083,9.26,Accommodation,Weekday,0
2877,1115,87.72,Travel,Weekday,0
2878,1171,83.79,Accommodation,Weekday,0
2879,1140,112.49,Travel,Weekend,1
2880,1036,213.69,Accommodation,Weekend,1
2881,1018,177.37,Travel,Weekday,0
2882,1004,122.04,Supplies,Weekday,0
2883,1163,74.63,Travel,Weekday,0
2884,1182,50.89,Accommodation,Weekend,1
2885,1051,184.09,Meals,Weekend,1
2886,1161,42.97,Accommodation,Weekday,0
2887,1110,49.88,Travel,Weekend,1
2888,1135,273.89,Accommodation,Weekday,0
2889,1003,108.08,Accommodation,Weekday,0
2890,1101,244.49,Accommodation,Weekday,0
2891,1199,98.74,Supplies,Weekday,0
2892,1072,194.83,Supplies,Weekday,0
2893,1040,136.05,Supplies,Weekday,0
2894,1168,78.15,Accommodation,Weekday,0
2895,1030,66.41,Meals,Weekend,1
2896,1094,13.48,Meals,Weekday,0
2897,1059,60.04,Supplies,Weekday,0
2898,1178,161.17,Accommodation,Weekday,0
2899,1039,115.41,Travel,Weekday,0
2900,1198,85.72,Supplies,Weekday,0
2901,1024,112.89,Accommodation,Weekday,0
2902,1196,176.94,Meals,Weekday,0
2903,1060,36.83,Supplies,Weekday,0
2904,1145,140.52,Meals,Weekday,0
2905,1070,29.94,Supplies,Weekday,0
2906,1165,47.25,Supplies,Weekday,0
2907,1063,82.83,Meals,Weekday,0
2908,1181,90.72,Travel,Weekday,0
2909,1105,99.97,Meals,Weekday,0
2910,1078,113.5,Accommodation,Weekend,1
2911,1176,151.22,Accommodation,Weekday,0
2912,1044,74.98,Travel,Weekday,0
2913,1189,39.44,Supplies,Weekday,0
2914,1051,184.17,Meals,Weekday,0
2915,1030,195.51,Accommodation,Weekend,1
2916,1183,131.73,Supplies,Weekend,1
2917,1116,146.96,Supplies,Weekend,1
2918,1072,179.22,Meals,Weekday,0
2919,1146,179.82,Accommodation,Weekday,0
2920,1123,47.0,Accommodation,Weekday,0
2921,1069,105.25,Supplies,Weekday,0
2922,1181,19.61,Accommodation,Weekday,0
2923,1099,135.91,Supplies,Weekday,0
2924,1155,155.49,Travel,Weekday,0
2925,1186,37.07,Travel,Weekend,1
2926,1061,159.02,Supplies,Weekday,0
2927,1177,176.59,Travel,Weekday,0
2928,1165,209.42,Accommodation,Weekday,0
2929,1009,110.34,Travel,Weekday,0
2930,1162,148.45,Supplies,Weekday,0
2931,1045,199.1,Meals,Weekday,0
2932,1023,48.91,Meals,Weekday,0
2933,1097,111.45,Supplies,Weekend,1
2934,1114,42.5,Meals,Weekday,0
2935,1072,122.61,Supplies,Weekday,0
2936,1097,106.24,Travel,Weekday,0
2937,1090,81.5,Accommodation,Weekday,0
2938,1090,156.91,Meals,Weekend,1
2939,1126,74.29,Travel,Weekday,0
2940,1159,96.06,Accommodation,Weekday,0
2941,1026,187.02,Accommodation,Weekday,0
2942,1025,241.09,Travel,Weekday,0
2943,1171,205.88,Supplies,Weekday,0
2944,1144,135.75,Meals,Weekday,0
2945,1143,164.05,Supplies,Weekday,0
2946,1153,137.64,Accommodation,Weekday,0
2947,1101,1.43,Supplies,Weekday,0
2948,1055,22.92,Meals,Weekday,0
2949,1164,102.93,Accommodation,Weekday,0
2950,1081,235.27,Travel,Weekday,0
2951,1143,48.5,Supplies,Weekday,0
2952,1001,163.76,Travel,Weekend,1
2953,1157,45.11,Travel,Weekend,1
2954,1072,174.7,Supplies,Weekday,0
2955,1182,153.51,Supplies,Weekday,0
2956,1190,44.21,Accommodation,Weekday,0
2957,1114,126.96,Accommodation,Weekday,0
2958,1063,159.3,Meals,Weekend,1
2959,1064,133.81,Travel,Weekday,0
2960,1154,191.62,Accommodation,Weekday,0
2961,1136,163.03,Travel,Weekday,0
2962,1090,230.85,Supplies,Weekday,0
2963,1166,215.06,Accommodation,Weekday,0
2964,1162,149.94,Travel,Weekday,0
2965,1160,169.48,Meals,Weekday,0
2966,1140,107.29,Accommodation,Weekday,0
2967,1077,144.99,Travel,Weekday,0
2968,1180,160.32,Travel,Weekday,0
2969,1000,87.27,Accommodation,Weekday,0
2970,1177,211.83,Meals,Weekday,0
2971,1070,97.12,Travel,Weekday,0
2972,1174,138.4,Travel,Weekday,0
2973,1102,109.09,Meals,Weekend,1
2974,1179,208.23,Supplies,Weekday,0
2975,1033,37.35,Supplies,Weekday,0
2976,1116,43.26,Supplies,Weekday,0
2977,1091,84.35,Supplies,Weekday,0
2978,1006,97.35,Accommodation,Weekday,0
2979,1173,123.3,Supplies,Weekday,0
2980,1115,43.32,Travel,Weekday,0
2981,1078,135.11,Accommodation,Weekday,0
2982,1023,42.26,Travel,Weekend,1
2983,1090,128.13,Meals,Weekday,0
2984,1038,191.44,Travel,Weekday,0
2985,1189,171.47,Accommodation,Weekend,1
2986,1194,99.11,Accommodation,Weekend,1
2987,1073,83.49,Travel,Weekday,0
2988,1168,274.18,Meals,Weekday,0
2989,1156,161.42,Meals,Weekday,0
2990,1199,159.22,Travel,Weekday,0
2991,1016,180.67,Meals,Weekend,1
2992,1136,154.23,Supplies,Weekday,0
2993,1118,153.79,Meals,Weekday,0
2994,1014,141.42,Travel,Weekday,0
2995,1003,139.54,Supplies,Weekday,0
2996,1148,103.42,Supplies,Weekday,0
2997,1070,115.85,Accommodation,Weekday,0
2998,1175,211.92,Travel,Weekend,1
2999,1135,171.52,Supplies,Weekday,0
3000,1045,71.27,Accommodation,Weekend,1
3001,1134,176.31,Meals,Weekday,0
3002,1109,116.23,Accommodation,Weekend,1
3003,1197,76.11,Meals,Weekday,0
3004,1136,145.63,Travel,Weekday,0
3005,1175,69.38,Supplies,Weekday,0
3006,1099,66.42,Travel,Weekday,0
3007,1051,197.58,Meals,Weekday,0
3008,1156,47.31,Accommodation,Weekend,1
3009,1002,132.71,Accommodation,Weekday,0
3010,1108,173.49,Travel,Weekday,0
3011,1158,71.41,Travel,Weekend,1
3012,1087,186.76,Supplies,Weekday,0
3013,1062,158.08,Accommodation,Weekday,0
3014,1151,327.34,Travel,Weekday,0
3015,1175,130.17,Meals,Weekday,0
3016,1099,233.83,Meals,Weekday,0
3017,1034,49.18,Supplies,Weekday,0
3018,1117,74.17,Supplies,Weekday,0
3019,1024,188.06,Supplies,Weekday,0
3020,1183,88.36,Accommodation,Weekday,0
3021,1102,93.63,Accommodation,Weekend,1
3022,1020,234.72,Accommodation,Weekday,0
3023,1142,162.55,Travel,Weekday,0
3024,1130,154.5,Meals,Weekday,0
3025,1120,139.19,Supplies,Weekday,0
3026,1009,145.07,Travel,Weekday,0
3027,1177,16.92,Accommodation,Weekday,0
3028,1125,131.78,Accommodation,Weekday,0
3029,1079,80.13,Meals,Weekday,0
3030,1012,182.85,Meals,Weekday,0
3031,1043,79.32,Supplies,Weekday,0
3032,1128,88.39,Meals,Weekday,0
3033,1174,39.89,Travel,Weekday,0
3034,1054,159.57,Supplies,Weekday,0
3035,1160,207.29,Travel,Weekday,0
3036,1199,67.74,Meals,Weekday,0
3037,1015,81.37,Travel,Weekday,0
3038,1047,181.27,Supplies,Weekend,1
3039,1034,117.59,Meals,Weekday,0
3040,1050,134.11,Travel,Weekday,0
3041,1187,152.67,Meals,Weekend,1
3042,1077,106.5,Accommodation,Weekend,1
3043,1104,98.89,Accommodation,Weekend,1
3044,1090,65.42,Accommodation,Weekend,1
3045,1171,59.5,Meals,Weekday,0
3046,1175,7.13,Supplies,Weekday,0
3047,1128,129.82,Travel,Weekday,0
3048,1106,129.79,Travel,Weekday,0
3049,1093,148.01,Accommodation,Weekday,0
3050,1034,173.24,Meals,Weekday,0
3051,1137,133.79,Meals,Weekday,0
3052,1094,36.66,Supplies,Weekday,0
3053,1011,78.86,Supplies,Weekday,0
3054,1103,60.66,Travel,Weekday,0
3055,1034,62.31,Meals,Weekday,0
3056,1166,153.98,Meals,Weekday,0
3057,1127,124.1,Travel,Weekday,0
3058,1095,66.82,Supplies,Weekday,0
3059,1172,163.97,Travel,Weekday,0
3060,1027,107.62,Supplies,Weekday,0
3061,1151,75.61,Accommodation,Weekday,0
3062,1147,144.82,Meals,Weekday,0
3063,1010,202.5,Accommodation,Weekday,0
3064,1027,81.97,Supplies,Weekday,0
3065,1019,63.77,Accommodation,Weekday,0
3066,1196,146.91,Supplies,Weekday,0
3067,1190,130.69,Travel,Weekday,0
3068,1115,94.26,Meals,Weekday,0
3069,1057,83.79,Meals,Weekday,0
3070,1039,128.96,Accommodation,Weekend,1
3071,1006,50.26,Travel,Weekend,1
3072,1085,95.35,Meals,Weekday,0
3073,1164,78.42,Travel,Weekend,1
3074,1156,65.02,Accommodation,Weekday,0
3075,1075,135.02,Travel,Weekday,0
3076,1092,231.25,Travel,Weekday,0
3077,1163,27.12,Travel,Weekday,0
3078,1034,171.95,Meals,Weekday,0
3079,1106,125.73,Meals,Weekday,0
3080,1149,116.68,Travel,Weekday,0
3081,1017,98.19,Meals,Weekend,1
3082,1184,325.78,Accommodation,Weekday,0
3083,1085,2.87,Accommodation,Weekday,0
3084,1082,191.19,Meals,Weekday,0
3085,1033,145.2,Travel,Weekend,1
3086,1073,65.83,Accommodation,Weekend,1
3087,1082,149.79,Supplies,Weekday,0
3088,1101,145.55,Accommodation,Weekday,0
3089,1008,116.26,Supplies,Weekday,0
3090,1050,101.25,Supplies,Weekday,0
3091,1027,96.47,Accommodation,Weekend,1
3092,1024,137.97,Travel,Weekday,0
3093,1179,151.21,Accommodation,Weekday,0
3094,1025,178.82,Meals,Weekday,0
3095,1146,110.41,Travel,Weekday,0
3096,1099,141.54,Supplies,Weekday,0
3097,1067,42.6,Meals,Weekday,0
3098,1048,15.95,Supplies,Weekday,0
3099,1025,94.09,Supplies,Weekday,0
3100,1044,50.38,Travel,Weekday,0
3101,1066,119.46,Accommodation,Weekday,0
3102,1116,144.77,Travel,Weekday,0
